match_id,date,competition,season,stage,matchday,home_team,away_team,home_goals,away_goals,winner,country,league_name,data_source
league_42e1144b5ae17ddf,2025-05-18,EREDIVISIE,2024-25,LEAGUE,,Heracles,Nijmegen,1,2,A,Netherlands,Eredivisie,football-data.co.uk
league_9ad54f18f794f45e,2025-05-18,EREDIVISIE,2024-25,LEAGUE,,NAC Breda,Willem II,1,1,D,Netherlands,Eredivisie,football-data.co.uk
league_e33b22686def5298,2025-05-18,EREDIVISIE,2024-25,LEAGUE,,Sparta Rotterdam,PSV Eindhoven,1,3,A,Netherlands,Eredivisie,football-data.co.uk
league_4f40b7c10f9ca743,2025-05-18,EREDIVISIE,2024-25,LEAGUE,,Waalwijk,Go Ahead Eagles,5,3,H,Netherlands,Eredivisie,football-data.co.uk
league_aa0b2ac5e9e1eae8,2025-05-18,EREDIVISIE,2024-25,LEAGUE,,Zwolle,Groningen,2,0,H,Netherlands,Eredivisie,football-data.co.uk
league_1b434f33b526c76e,2025-08-08,EREDIVISIE,2025-26,LEAGUE,,For Sittard,Go Ahead Eagles,2,2,D,Netherlands,Eredivisie,football-data.co.uk
league_69a0416e36d422e5,2025-08-09,EREDIVISIE,2025-26,LEAGUE,,Feyenoord Rotterdam,NAC Breda,2,0,H,Netherlands,Eredivisie,football-data.co.uk
league_dbc5683e863952bf,2025-08-09,EREDIVISIE,2025-26,LEAGUE,,Heerenveen,Volendam,1,1,D,Netherlands,Eredivisie,football-data.co.uk
league_920435e806f96472,2025-08-09,EREDIVISIE,2025-26,LEAGUE,,Nijmegen,Excelsior,5,0,H,Netherlands,Eredivisie,football-data.co.uk
league_6df26e9caa0e4749,2025-08-09,EREDIVISIE,2025-26,LEAGUE,,PSV Eindhoven,Sparta Rotterdam,6,1,H,Netherlands,Eredivisie,football-data.co.uk
league_ba1f19ed8be54b8e,2025-08-10,EREDIVISIE,2025-26,LEAGUE,,AZ Alkmaar,Groningen,4,1,H,Netherlands,Eredivisie,football-data.co.uk
league_3d20545a66c55d0e,2025-08-10,EREDIVISIE,2025-26,LEAGUE,,Ajax,Telstar,2,0,H,Netherlands,Eredivisie,football-data.co.uk
league_0ebaa5807a7230ce,2025-08-10,EREDIVISIE,2025-26,LEAGUE,,Utrecht,Heracles,4,0,H,Netherlands,Eredivisie,football-data.co.uk
league_0649d4eb145b5811,2025-08-10,EREDIVISIE,2025-26,LEAGUE,,Zwolle,Twente,1,0,H,Netherlands,Eredivisie,football-data.co.uk
league_2219abbc963b64be,2025-08-15,EREDIVISIE,2025-26,LEAGUE,,Telstar,Zwolle,0,2,A,Netherlands,Eredivisie,football-data.co.uk
